data_compra,cpf,destino,cep
2025-11-24,31833322782,Canadá,05887659
2024-03-04,14120206586,Austrália,04484211
2024-05-21,49122420938,Canadá,40108085
2025-08-02,43898236776,EUA,04690452
2024-04-24,59840750200,Reino Unido,04210312
2024-04-20,68469451469,EUA,30529788
2025-01-15,10061984097,Irlanda,70220538
2024-12-17,63135277243,EUA,20525881
2025-09-15,12326387461,Reino Unido,22696476
2025-02-26,30011694916,Canadá,05242831
2025-04-28,53774926280,EUA,04750755
2025-07-11,85183519428,Canadá,22113549
2025-02-13,95116900277,Reino Unido,01076992
2025-07-22,30072128312,Irlanda,01616762
2025-10-24,80195075932,Austrália,22421223
2024-08-01,76037030961,EUA,01603862
2024-07-14,14981622857,Irlanda,04174322
2025-08-26,29605084980,EUA,80375567
2025-04-29,25928863377,Austrália,80847745
2025-06-23,30507974655,Austrália,01663741
2024-01-16,23354564942,Austrália,22129860
2024-10-21,72108112158,Canadá,90415110
2025-06-16,77920423870,Canadá,01701890
2024-01-26,68325244863,EUA,80949922
2024-05-21,92449465196,EUA,80164110
2025-10-19,22933406038,Canadá,30556548
2025-03-28,66728078982,Canadá,04011300
2025-10-18,95329151020,Austrália,80868838
2024-03-05,12417067283,Canadá,01291895
2025-06-04,27566591422,Irlanda,04424870
2024-10-22,57722579330,Austrália,01672100
2024-11-27,92075305650,EUA,30722950
2025-09-16,46026022500,EUA,04465148
2024-04-09,34691045987,Reino Unido,04092934
2025-10-17,74176098574,Irlanda,80555849
2024-05-26,06890955634,Canadá,70503574
2024-12-26,70867126193,Irlanda,80190216
2025-06-09,76531613598,Irlanda,30749529
2025-06-14,34073704516,Canadá,90420602
2024-06-26,06686558618,EUA,04766665
2024-04-10,13416495218,Irlanda,01226436
2025-03-14,61837198742,Reino Unido,90460731
2024-02-01,19444678298,Austrália,60303550
2024-05-22,47571387514,Irlanda,04602620
2025-05-19,75504399678,EUA,04921541
2025-01-18,31844770393,Reino Unido,22966963
2025-01-27,52036586706,Irlanda,05758506
2024-09-15,53409100065,Canadá,01886244
2025-06-21,06405147406,Reino Unido,70069297
2024-03-21,77505102901,Austrália,05972785
2024-10-05,57789973229,Austrália,30253217
2025-02-07,60974789642,Canadá,04939671
2024-01-22,71376615420,Irlanda,30579771
2024-11-25,24380939512,Austrália,04832941
2024-05-05,19018791805,Canadá,30377144
2025-05-15,50309669102,Reino Unido,40544957
2024-12-08,74621623909,Canadá,01931063
2025-08-08,26684169274,EUA,04571152
2024-09-26,70243259043,Irlanda,04657847
2025-07-14,80757510305,Canadá,01075662
2025-05-31,05943253979,EUA,80771419
2025-05-29,61783861994,Canadá,01498136
2024-12-13,06234381763,Irlanda,22565947
2024-03-11,84677321151,Austrália,70853151
2025-05-12,56313003962,Reino Unido,80568633
2025-12-24,92676045681,Austrália,50462622
2024-05-09,61056523729,EUA,80141233
2025-03-21,34453515021,Austrália,22419772
2024-05-27,94000673899,Canadá,40927960
2025-08-25,60402714820,Canadá,80097598
2025-11-13,72650107486,Canadá,30068926
2025-09-27,20551739300,Austrália,20737603
2025-10-03,81611230970,Canadá,22954673
2025-01-05,35327113897,Reino Unido,20478793
2025-05-01,41417835650,Austrália,04753609
2024-02-16,85516342505,Austrália,01484164
2025-07-29,68229284475,Austrália,80048711
2024-01-04,06003703923,Austrália,05355516
2024-12-12,17118169596,Canadá,01195204
2024-09-03,90971816086,Reino Unido,05375444
2025-12-09,63270724261,Irlanda,22956473
2024-10-06,62747940023,Austrália,01351052
2025-08-02,21941426471,EUA,22140649
2024-07-27,98550430092,Reino Unido,30310737
2024-04-13,82230425569,Austrália,01791886
2024-11-06,07549163051,Austrália,22430054
2025-05-29,59922079122,Canadá,22902194
2025-10-22,24875164018,Irlanda,04707854
2025-12-29,88463509888,Canadá,30445898
2025-02-28,79774783926,Canadá,01654339
2025-07-09,60853364382,EUA,20146039
2025-01-30,23222700907,Canadá,01264714
2025-07-06,58753370454,Canadá,01130522
2025-09-03,22801878256,Austrália,70278674
2024-12-11,56912154779,Austrália,04729810
2024-08-10,00152801335,Canadá,05090617
2025-08-08,69009159846,Canadá,01236031
2025-01-18,20236321425,EUA,05510377
2024-10-29,85943130361,EUA,40061737
2025-08-21,60326530223,Canadá,22625903
2024-06-09,89546782887,Irlanda,05149810
2024-02-25,24563055943,Austrália,01860286
2025-12-30,24921572614,Canadá,05141855
2025-01-18,50930676358,EUA,40937385
2024-08-30,68993994305,EUA,05445411
2025-10-08,45853105305,Canadá,40279276
2024-05-14,48304453172,Austrália,01548670
2024-01-07,64695289683,Irlanda,04625836
2024-02-29,56331633272,Irlanda,22379505
2024-01-05,50636046126,Canadá,01048635
2025-12-27,20150066216,Reino Unido,04972151
2025-08-23,01772687902,Reino Unido,04396293
2024-11-24,40355711359,Irlanda,22429277
2024-09-30,29621041457,Irlanda,05298641
2025-05-05,10498125096,Reino Unido,50424191
2024-10-04,57284366732,EUA,80110818
2024-04-03,43110100514,Canadá,20327956
2025-03-17,84663200592,Canadá,80488360
2024-10-04,89754164305,EUA,04548636
2024-03-19,75482495258,Irlanda,20544673
2025-12-01,05016959227,Canadá,60987662
2024-03-24,61108154388,EUA,50301975
2025-09-09,73000588751,EUA,01390432
2024-03-23,26332477901,Irlanda,01121125
2025-07-09,62372201051,Irlanda,80758240
2024-06-11,62211416531,EUA,22267385
2024-12-02,69463582884,Canadá,01905782
2025-05-30,60872024758,Austrália,05908132
2025-08-29,36237258826,Canadá,22077124
2024-12-03,95520964972,Canadá,50820871
2025-08-13,47834791440,Irlanda,30188068
2024-06-22,62427956386,Reino Unido,20315279
2025-01-02,34453908252,Austrália,22901998
2025-01-16,27208587573,Canadá,20494940
2025-11-05,96612690757,Canadá,01164413
2025-04-28,02746973881,EUA,90743063
2025-07-09,76101582200,EUA,22167503
2024-05-07,11957554643,Canadá,30655212
2025-05-02,93289393331,Irlanda,05574283
2024-09-05,47342691040,Austrália,70564313
2024-03-06,81444224545,Irlanda,01581817
2024-01-09,97005388888,EUA,70349936
2025-03-08,72522844513,Reino Unido,05863433
2025-06-27,91537510734,Irlanda,90683642
2025-10-22,93563269060,Canadá,22116277
2025-02-27,26040140007,Canadá,05034166
2025-06-10,43316677921,Irlanda,01757253
2024-04-13,72654628427,EUA,50628637
2024-12-27,14711049232,EUA,05528936
2024-09-05,95824715470,Irlanda,05987667
2024-09-25,35835550451,EUA,22540093
2025-12-06,05885576156,EUA,80157967
2024-12-19,58477182119,Canadá,04044697
2024-06-13,23382238160,Austrália,01123781
2024-04-07,62641380267,EUA,01164818
2024-03-23,99227998512,Canadá,22746781
2024-02-09,38018878042,EUA,30931948
2025-03-30,28449434345,Irlanda,01519191
2024-02-22,43731910796,Canadá,80883013
2024-09-14,27807738616,Reino Unido,80718285
2025-08-27,12928810847,Reino Unido,20342422
2025-08-12,47495492823,EUA,01643521
2024-06-26,69531264690,Reino Unido,22006088
2025-01-16,28191166595,Irlanda,05890135
2025-11-11,73633037723,Canadá,70938329
2025-12-18,91493514947,EUA,04488947
2024-06-12,58973030940,EUA,05742752
2024-03-29,85588996490,Canadá,22516633
2024-07-23,08562654014,Canadá,80835304
2024-12-22,18764961092,Canadá,01926740
2025-07-31,89599037198,EUA,70716870
2024-06-05,87605770648,EUA,04469175
2025-04-16,12252347286,Canadá,05313614
2025-06-04,43360073465,Canadá,01894859
2025-07-14,20063700108,Canadá,05704896
2024-04-16,20118180909,Canadá,30791616
2025-06-02,86918622712,Canadá,30703025
2024-06-09,21894061909,Austrália,01282107
2025-05-06,69736994588,Canadá,70800412
2024-12-23,93985945480,Canadá,22090053
2024-02-21,93173191326,EUA,01558780
2025-06-19,68343333144,EUA,20507276
2025-07-11,04120054536,Irlanda,50129504
2024-07-08,75871180218,Canadá,30255480
2025-02-03,46275331042,Irlanda,04972779
2025-04-04,41709987762,Canadá,01022471
2025-07-31,63371175485,Reino Unido,90239742
2024-11-05,09626019776,Canadá,01668125
2024-03-29,51956590029,Reino Unido,70480301
2024-03-05,39273794722,Canadá,01646059
2025-02-06,61314689123,EUA,01908289
2025-05-09,49550092771,Austrália,01131393
2024-06-09,80459164587,Reino Unido,01788781
2025-07-18,23002009243,EUA,90258711
2024-02-07,39149848668,EUA,20652062
2025-05-19,77429140116,Canadá,01044842
2024-04-25,54336722795,EUA,90768467
2025-10-30,93097225602,Reino Unido,70074947
2025-03-11,43583143841,Canadá,30791584
2025-07-21,34553043649,Irlanda,22820324
2025-07-10,49842222307,EUA,05105803
2025-04-19,06246750125,Canadá,20379874
2025-09-05,13842993586,Austrália,05902354
2025-04-12,81278771699,Canadá,01185019
2025-04-28,48731808268,EUA,01164341
2024-06-10,39497751626,Canadá,30987852
2024-10-17,14890032752,Irlanda,22764707
2024-06-19,98033355162,Reino Unido,01464017
2025-05-16,85246902736,Irlanda,04099850
2025-03-15,14098016177,Austrália,05738238
2025-03-09,00193280060,Canadá,04202488
2025-11-18,46777338675,Irlanda,04771689
2024-11-02,91142303113,Irlanda,01888489
2024-01-29,52766431197,Canadá,05824420
2024-12-22,40041717594,Reino Unido,04883561
2025-09-04,73540079456,EUA,40064238
2025-05-26,76309331822,Canadá,22075688
2024-09-28,31915807186,Reino Unido,01697554
2025-08-11,59306946786,EUA,05965129
2024-08-18,32038300894,Irlanda,20185950
2025-12-28,60152668828,Canadá,30084332
2024-06-17,30924309022,EUA,01059199
2025-11-04,87731681071,EUA,22911065
2024-03-23,84621839519,EUA,04876406
2024-01-09,58454606071,EUA,01564859
2025-09-10,35091999099,Austrália,01962903
2025-09-29,14029355719,EUA,04160735
2025-02-22,58504461716,Irlanda,22920140
2025-09-23,74467496475,Austrália,05568515
2024-05-09,91413486148,EUA,05495132
2025-01-08,12947225752,Canadá,01111057
2025-03-07,13336791289,EUA,30487184
2024-04-01,91491007033,Irlanda,70270884
2025-09-17,94406723937,Austrália,04936529
2024-11-15,53047396403,Irlanda,70984679
2024-08-11,69426222887,Irlanda,30820046
2025-05-16,84298770662,Irlanda,70591044
2025-05-26,51515304124,Canadá,30108134
2024-10-10,19496451606,EUA,01709517
2025-08-31,31460036966,Reino Unido,22004209
2024-08-14,06663284678,Irlanda,05608512
2025-06-03,81914034885,EUA,22167083
2025-03-30,98173284620,EUA,22400725
2024-03-22,31986005440,Canadá,01644121
2025-10-21,74593856307,Canadá,01102351
2024-08-03,65300546548,Canadá,90136550
2025-10-28,16928262617,Reino Unido,01243902
2025-09-28,49175087185,EUA,04792183
2024-08-17,42991394581,Irlanda,22680161
2025-07-13,99511919897,Austrália,80781068
2024-04-14,38707956522,Austrália,20614658
2025-12-20,68969787641,Canadá,05395973
2024-12-18,23640277655,Canadá,22389608
2024-01-25,76508579461,Canadá,04545735
2024-07-21,39289157486,Canadá,04648047
2024-11-03,92570114885,Irlanda,80123526
2025-10-17,82393355084,Canadá,22203299
2024-09-09,41269578778,EUA,01659268
2025-07-03,15621172890,EUA,04576147
2025-09-17,02918108503,Reino Unido,70780637
2024-01-21,09662814937,Canadá,30298725
2024-06-28,32443731443,EUA,20326644
2025-11-26,99106870325,Austrália,05775792
2024-11-13,87981135064,Canadá,01202571
2025-12-08,89794030833,Austrália,01559492
2025-05-09,57326816285,EUA,90533779
2025-02-21,01804844413,Canadá,80981975
2025-02-23,68110188564,Canadá,05410968
2024-04-19,65494182792,Reino Unido,20142517
2025-11-27,46020679407,Canadá,01235406
2025-07-23,96121287992,Canadá,90817850
2024-07-20,52349112613,Canadá,01890648
2025-09-06,15134025883,Irlanda,01853443
2025-03-11,66485342217,Austrália,01148256
2024-10-03,50471639092,Reino Unido,01646819
2024-12-28,98852205759,Canadá,70545647
2024-11-08,31593256801,EUA,20329215
2024-06-06,32818768017,EUA,80518484
2025-01-03,96990532488,Austrália,70468535
2024-12-20,69313181357,EUA,80114283
2024-03-27,74910879032,Irlanda,01325170
2024-06-27,95670333860,EUA,04210770
2024-12-19,04148592947,EUA,50332165
2025-01-23,36179727377,Canadá,04013579
2025-03-23,42657230789,EUA,04049733
2024-02-17,82774787316,EUA,05010255
2025-04-24,53765548301,EUA,01873574
2024-11-11,79514666142,Irlanda,01745678
2025-11-10,06548584471,Austrália,40049389
2025-03-20,14048441442,Canadá,22610991
2024-03-08,03551088245,EUA,90479025
2025-11-01,96542466276,Reino Unido,01145524
2025-05-23,37291055750,Canadá,80678640
2024-01-03,94849753889,EUA,90328495
2025-04-28,09244736019,Canadá,01748156
2025-10-15,02807901618,Canadá,60676841
2024-11-10,47510124651,EUA,05740510
2024-10-09,25495478420,Irlanda,01799398
2025-04-01,89536503190,Canadá,30168369
2025-12-15,08875975804,EUA,20917216
2025-05-09,54995077798,Canadá,01694934
2025-05-10,82116553179,Canadá,05357745
2024-01-05,24423609666,Canadá,05138118
2025-02-24,91173280091,Austrália,01320622
2025-09-05,37093715523,EUA,05687200
2025-12-17,01311166068,Austrália,01143145
2024-02-18,49482550443,Canadá,04840946
2024-10-10,77566690152,Canadá,01148927
2024-06-09,83978836725,Canadá,20563417
2024-06-16,88599761398,Irlanda,01330912
2025-11-29,27892401784,Canadá,70827383
2024-05-28,20249931829,Canadá,20110385
2025-07-25,51976395076,Austrália,04327389
2024-07-03,23525859783,Canadá,90500107
2024-08-18,71384672430,Irlanda,22600180
2024-05-06,10089642048,EUA,30331271
2024-06-14,58503278222,Canadá,01233079
2024-07-12,09655961862,Canadá,22460435
2025-02-20,30213457501,Canadá,50112184
2024-05-14,39469502688,EUA,05540815
2024-01-08,77295512428,Canadá,04763653
2024-06-24,40186180255,EUA,30601633
2024-10-02,56728106030,Irlanda,30652913
2024-03-17,30012839361,Austrália,01037066
2024-11-06,70334433925,Reino Unido,05683851
2024-08-05,27623409181,EUA,04233885
2024-04-01,79057140806,Canadá,22848859
2025-05-03,00582894906,Austrália,30036536
2025-10-26,93465943206,Irlanda,05906875
2024-09-10,72861645434,Irlanda,20748113
2024-07-29,05104565854,EUA,20982523
2025-03-21,26378703131,Canadá,04349962
2025-05-15,69011667598,Canadá,22280557
2024-06-11,31647720568,Canadá,04846117
2025-05-29,67206290936,EUA,01352254
2024-03-14,39641589648,EUA,70080674
2025-07-14,51754474902,Austrália,22822892
2024-05-14,41671781286,Canadá,04509362
2024-11-15,22549276837,EUA,05416183
2025-01-14,07432711242,Canadá,01349430
2024-07-25,57635724976,Irlanda,01642797
2024-11-22,00089201826,Irlanda,01021225
2025-07-30,93073307034,Canadá,01897885
2024-08-17,06993212714,EUA,01763264
2025-03-18,85402169061,Irlanda,01980618
2025-07-25,57993428290,Canadá,05432573
2025-02-22,41778943902,EUA,70474113
2025-02-20,74391717512,Canadá,04131924
2024-07-24,65421539682,Canadá,01698938
2024-04-21,00447190411,Canadá,22310937
2024-04-25,77819074141,Austrália,70636500
2025-10-29,27689115337,EUA,40465574
2025-04-09,80665554980,EUA,30633793
2024-10-02,61377369561,EUA,40341888
2024-07-07,03483221322,Irlanda,05694232
2025-07-21,11361603036,Canadá,40074770
2025-06-02,50863215606,EUA,70782087
2024-07-04,63884320740,EUA,40259670
2025-03-02,47817584283,Irlanda,22979258
2025-07-29,87028844705,Irlanda,01848804
2025-08-23,96082958417,Austrália,01670122
2024-03-08,52288542104,Canadá,01031934
2024-06-10,15561040649,Reino Unido,01885124
2025-02-26,15427331473,Canadá,22818373
2025-05-01,66126730322,EUA,01868584
2024-04-18,51396572287,Canadá,01616027
2025-09-11,51380766397,EUA,05802082
2024-02-28,15594959715,Austrália,80756640
2025-07-08,47999694513,EUA,04069597
2025-03-16,04664350692,Reino Unido,01066988
2025-02-05,66711277942,EUA,22171787
2024-01-04,71502134379,Irlanda,04954205
2025-03-13,62558271366,Irlanda,04299628
2024-05-01,25254557336,EUA,04955023
2025-09-09,31014810786,EUA,01824094
2024-08-30,35456239649,Canadá,22237672
2024-09-13,93650532335,Irlanda,01465105
2024-03-06,02014822148,Canadá,05249766
2024-10-24,17674441066,EUA,70132493
2024-02-21,41355961147,Irlanda,70199171
2024-04-14,29633142122,Canadá,05095838
2025-03-25,79122620024,Canadá,04974863
2025-10-22,44409026549,EUA,90859598
2024-12-27,01691987243,Canadá,01184020
2024-09-08,92794767977,Canadá,05249322
2024-10-15,59950957167,Canadá,90186391
2024-10-11,30564709948,EUA,90514809
2024-03-09,81036301706,EUA,04273443
2024-11-26,88471807021,Canadá,80955485
2024-06-10,04827608099,Austrália,01718399
2025-09-24,80280105135,Canadá,80406887
2024-08-15,13646078813,Irlanda,01059145
2025-04-08,65382516125,Reino Unido,40727915
2025-06-29,41378370988,Reino Unido,80581437
2025-06-03,17188194780,EUA,01077512
2025-02-25,77621865785,Canadá,22657167
2024-08-03,27251150359,Canadá,50452116
2024-11-25,84699564992,EUA,30484825
2025-09-24,24192866730,EUA,01788969
2025-02-09,42997776935,Canadá,01257328
2024-07-02,46413637066,Austrália,01861048
2025-11-26,60500243617,Canadá,40722212
2024-06-20,56640291485,Reino Unido,80879504
2025-02-07,99809013023,EUA,05436870
2025-06-28,36345615854,EUA,01921686
2024-10-05,21515776873,Canadá,01690567
2024-03-22,07841903730,Canadá,04022255
2024-05-05,75362120438,Austrália,04974294
2025-03-23,24340360213,Austrália,01805155
2024-09-21,99747445860,Canadá,50275452
2025-12-13,63228346404,Irlanda,04016054
2025-03-25,29527901400,Austrália,04835074
2025-04-18,74432719610,Canadá,05373619
2025-03-06,11419392636,EUA,20504251
2025-01-26,32539282447,Austrália,22019079
2025-10-25,02458931496,EUA,30496434
2024-02-21,11058981759,EUA,90310304
2025-02-24,53658690986,Canadá,05791908
2024-01-15,37502529871,Austrália,05742018
2025-05-14,97389201872,Irlanda,01967622
2025-12-21,71435610959,Austrália,22764052
2025-09-15,87335293403,Canadá,80329368
2024-07-02,14604791062,Reino Unido,01463327
2024-06-12,82146308311,Austrália,22926814
2024-10-05,63956146198,Irlanda,30123277
2025-03-28,53689452724,Canadá,50043696
2025-04-25,10886882758,Canadá,01068088
2025-04-28,22985554977,Canadá,90915612
2024-04-16,41706040242,EUA,05196518
2025-07-05,18795499734,Canadá,30681343
2024-01-25,86771499512,Canadá,04759510
2024-12-13,71552768526,EUA,01174212
2024-08-20,34903223434,Austrália,01640605
2024-05-05,03641968676,Canadá,22027551
2024-08-29,71736279342,Canadá,05999562
2024-10-03,36109552239,Austrália,70813948
2025-12-20,62799552573,Austrália,01508402
2025-08-24,29555415643,Austrália,05498583
2024-07-16,75563358911,Austrália,01160010
2025-01-07,12460826939,Canadá,05040946
2024-06-23,04975449685,Canadá,05928438
2025-03-19,64016782820,Irlanda,90439491
2024-01-07,14562993766,EUA,01752246
2025-08-17,99302608688,EUA,04792544
2025-09-18,45343165932,Austrália,60909686
2025-12-23,19234756990,Canadá,90072957
2025-05-20,59397280952,Irlanda,90418840
2024-10-03,81331853550,Irlanda,01261071
2025-08-24,66213115008,Canadá,60330408
2025-12-09,84172563499,Austrália,01049780
2024-09-23,95331570260,EUA,70454800
2024-09-24,13996485554,Canadá,05558827
2024-08-06,93456280392,Irlanda,80560537
2025-10-23,12610487020,Canadá,80578676
2024-12-13,39786770819,EUA,70679832
2024-05-18,35434297294,Austrália,01045515
2025-01-22,55833495681,Austrália,22390660
2025-10-23,51222896063,EUA,04740948
2024-02-29,01321107673,Canadá,05353412
2024-08-17,95502723016,Canadá,30887056
2024-11-23,49256495008,Canadá,22257126
2025-10-23,10291980784,Canadá,30165883
2025-09-27,87802456617,Austrália,05533847
2025-09-13,96440412796,Austrália,50587601
2024-06-16,13408431067,Canadá,01660164
2025-12-25,26661752083,Austrália,70908172
2024-04-07,25014928965,Reino Unido,80321657
2024-11-01,36621139651,Canadá,04884005
2025-11-17,42843797691,Austrália,20038747
2024-09-10,31169379467,Canadá,30964874
2025-02-22,23425616565,Canadá,05837314
2024-06-14,83162727489,EUA,80052995
2025-10-18,81521781802,Austrália,20402122
2025-01-04,13940105152,EUA,30560065
2025-07-14,84708128681,Canadá,01325720
2024-05-21,69726607308,Irlanda,70246664
2024-06-13,16062570567,EUA,20249576
2024-07-09,94710314325,EUA,22599386
2025-06-29,46358576890,Irlanda,01455598
2024-12-19,67401629518,Reino Unido,01660782
2024-10-20,00980026402,EUA,04304902
2025-01-11,52912428105,EUA,30341828
2024-04-14,91480776586,EUA,01514028
2024-11-13,17410572754,Canadá,22449958
2025-06-14,28219112774,Austrália,40120790
2024-07-21,80248911297,EUA,01643857
2024-04-27,72972108866,EUA,40292089
2025-05-18,49284159848,Canadá,30616159
2025-08-14,82393597213,Austrália,70904608
2025-09-21,45723775033,Reino Unido,01033899
2024-11-15,63777717841,Canadá,50673121
2024-09-18,66976765223,Irlanda,22563464
2024-02-12,91366473981,Austrália,20391986
2025-07-15,56486044530,Austrália,05157113
2024-05-23,55400723495,Austrália,04736114
2024-04-07,94577189681,Austrália,22259037
2025-11-22,08369175507,Irlanda,30768218
2024-03-20,04923574714,Canadá,60814182
2024-07-10,56312716054,Reino Unido,01939373
2024-04-23,48223305407,Canadá,01885646
2025-01-29,43336427271,Canadá,80727683
2024-10-23,49453146743,Canadá,30771308
2025-07-29,91338052424,Canadá,05618519
2025-10-14,14642345056,Irlanda,22609277
2024-09-21,66435526757,EUA,04943651
2025-03-12,11979179327,EUA,01937700
2024-08-28,35425740755,EUA,22542578
2024-11-15,29171047125,EUA,22633464
2024-12-18,36817433347,EUA,01903135
2024-08-22,88409732209,Canadá,01188517
2025-07-04,36991358871,Irlanda,04407569
2025-10-05,51659619502,Irlanda,04561025
2024-07-09,67685247991,EUA,01858113
2025-12-09,21514775257,Canadá,01685645
2025-11-09,32939906149,Canadá,20638243
2025-11-08,72368198048,Irlanda,22678868
2025-03-13,63895597306,Canadá,01686624
2024-02-12,43957696942,Irlanda,04457210
2024-11-29,76328264683,Irlanda,22753033
2024-03-26,38508109838,Austrália,05710514
2025-12-06,90941028032,Reino Unido,01530869
2024-06-16,32278753918,Austrália,80826460
2025-04-12,87519400572,Canadá,04685427
2025-09-14,56498448179,EUA,22219688
2025-10-11,80423845362,Irlanda,04547028
2025-09-04,92276716832,Irlanda,90442296
2025-11-24,80762078997,Irlanda,05869538
2025-11-16,75676200182,EUA,01578905
2024-12-20,59554504955,Canadá,30817242
2024-05-12,00823729788,EUA,30038230
2024-02-07,53296255206,EUA,01465984
2025-09-25,51065035974,Canadá,22828671
2025-06-06,91741804712,Austrália,05189425
2024-10-26,22918012351,Austrália,90842147
2025-05-12,30924155768,Reino Unido,04573269
2024-07-13,21988937648,EUA,70239534
2025-04-10,21995446111,Irlanda,01906718
2024-07-21,90297083449,Austrália,04288112
2024-05-28,94120377327,Austrália,30971387
2024-04-24,70950609226,Irlanda,04183163
2024-04-15,95412361491,Canadá,05008014
2024-08-08,50844243871,Canadá,01819134
2025-11-12,43853484904,Canadá,04201345
2025-11-25,90903611201,Canadá,04406710
2024-11-16,01051804296,Austrália,01943470
2025-08-30,27290292537,Irlanda,80593182
2024-06-04,67615318336,EUA,01396016
2024-07-05,09916837660,Canadá,30625284
2024-09-05,20624369423,Irlanda,22164122
2024-07-03,79174009325,Austrália,40847744
2024-09-11,25288728427,EUA,05591429
2024-07-20,93494531860,Austrália,80246982
2025-10-28,70576733046,Irlanda,05382235
2025-04-02,99530911357,Reino Unido,01198327
2025-02-09,69703508019,Canadá,70494329
2024-07-01,36226743343,Canadá,01233340
2024-07-10,58352493247,Austrália,30877439
2025-01-04,64223977701,Canadá,01914101
2025-05-10,03778675686,Irlanda,80481502
2025-08-26,16805960901,Reino Unido,20078493
2025-02-23,15041224783,Canadá,05380573
2024-07-29,90032523452,Irlanda,22120968
2024-02-22,86789389402,EUA,05100661
2025-04-04,69726921672,Canadá,70084882
2024-07-18,93639172784,Irlanda,22728226
2024-10-22,49068921541,Canadá,22694043
2024-10-26,56306590814,EUA,01004891
2025-05-31,04266145975,Canadá,90753709
2024-11-20,25315346824,Austrália,04533433
2024-06-24,47244985122,Canadá,22435247
2024-08-11,87221797041,Canadá,22896988
2024-05-08,17818343880,Canadá,90287681
2024-05-08,09202552523,Austrália,70775550
2024-11-24,88034193022,Austrália,05846209
2024-01-09,92700548279,Canadá,01915171
2025-09-16,85230951659,Irlanda,22451210
2025-05-30,95223342958,EUA,22120608
2025-05-01,35112094862,Irlanda,01493585
2025-03-11,89595721346,Irlanda,01257189
2025-07-12,30593810695,Reino Unido,05038944
2024-07-21,32118168200,Canadá,04314867
2025-10-21,83346977964,Irlanda,04609698
2024-07-09,75513512449,Austrália,70681044
2025-03-23,94896762106,Reino Unido,01356178
2025-03-27,78367899915,Canadá,22854347
2025-08-15,04528858113,EUA,04122647
2025-04-27,49370583989,Austrália,04133550
2025-06-22,66142966956,EUA,04938869
2024-04-24,87080644911,Canadá,22152436
2025-04-21,90072664916,EUA,01486224
2024-04-27,25358064074,Reino Unido,40136253
2024-08-06,07062926892,Austrália,22735284
2025-04-04,85742447281,Canadá,30598769
2024-01-12,87214382029,Irlanda,30150674
2024-02-07,15442934762,Canadá,30153963
2025-01-31,22239722208,Canadá,22292637
2024-12-21,39474518757,Canadá,22748690
2024-02-15,24578877058,Austrália,70158971
2024-07-03,86875701437,Irlanda,01791422
2024-08-19,12428932573,Canadá,90877937
2024-11-10,60553638866,Canadá,05664780
2024-06-21,48207879499,Reino Unido,22880449
2024-10-30,09262908193,Austrália,01637484
2024-06-27,55403066481,Canadá,20001869
2025-06-16,37027745377,Canadá,05345622
2025-04-19,27902711801,Canadá,20145773
2025-06-26,02266556866,EUA,01555502
2025-12-12,10611445999,Irlanda,30994275
2025-08-29,51194197323,Irlanda,22619853
2025-02-25,11145609037,Reino Unido,60907396
2024-06-27,05636113757,Irlanda,22932836
2024-01-27,19628441866,Irlanda,01265649
2024-08-21,24382473349,Irlanda,05966874
2025-05-18,93679422417,Canadá,04096737
2024-08-08,33652214238,Austrália,90625543
2025-12-16,28424438014,Austrália,80862568
2024-12-11,21455948518,Canadá,20492932
2025-05-23,07327340104,Austrália,70969443
2024-04-29,87122576743,Canadá,05342902
2024-01-05,48542029499,Reino Unido,80878459
2025-03-06,90014566706,Austrália,22945392
2024-11-19,57522148272,EUA,01734804
2025-11-28,27481923228,Canadá,20346241
2024-05-08,93828699618,EUA,80149073
2025-10-05,29321679490,Canadá,04662280
2024-04-28,14628580248,EUA,30306032
2024-09-05,04920188602,Canadá,05848607
2025-06-26,02793922234,Reino Unido,04631451
2025-09-07,35399764101,Canadá,90899771
2024-04-14,45984226267,Canadá,20973499
2024-07-22,51043340215,EUA,20705793
2024-08-23,86181669855,EUA,50197906
2025-11-26,42596521553,EUA,22385582
2025-03-09,60665163786,Canadá,30323971
2025-12-26,97170659740,Canadá,90853705
2024-03-14,95218215802,Irlanda,70966635
2024-08-13,22615726956,Canadá,01437658
2025-04-19,24279720231,Austrália,60929573
2024-10-16,19086362820,Austrália,22401606
2024-09-11,22081852745,Canadá,04501384
2024-09-03,81242095260,EUA,70797034
2024-05-08,74222131711,Austrália,01041025
2025-12-01,32427635866,EUA,40929330
2025-03-02,37333088562,EUA,22055062
2025-11-12,37659379531,Irlanda,90634374
2025-02-03,65218999778,Austrália,04402041
2024-12-31,55215708046,EUA,22281013
2025-01-06,89507140527,EUA,01365690
2025-12-16,40201872853,EUA,70450372
2025-02-12,70483790335,EUA,05867008
2024-09-28,51695449359,Canadá,30456244
2024-01-14,11754196533,EUA,01305151
2025-04-01,57839327582,Canadá,04543265
2025-12-29,08749917692,EUA,70547758
2024-02-04,25411381968,Austrália,22356915
2024-04-01,45795896709,Austrália,01728962
2025-03-19,13992006645,Irlanda,01645757
2024-10-22,04989304418,Austrália,01409727
2024-12-14,52780072580,Canadá,40633808
2025-01-12,99590407299,Irlanda,04273949
2025-11-20,48297213860,Canadá,40571468
2025-03-27,24348170542,Irlanda,22187615
2024-07-07,52793918986,Canadá,90907553
